score,reason,title,company,location,source,url,posted
0,scoring failed,"Field Marketing Manager, SMB and Mid-Market - EMEA",stripe,Dublin,greenhouse,https://stripe.com/jobs/search?gh_jid=7634113,2026-08-06T12:09:59-04:00
0,scoring failed,Finance and Strategy Partner,stripe,"Chicago, San Francisco, Seattle, New York City",greenhouse,https://stripe.com/jobs/search?gh_jid=7463755,2026-08-06T12:09:57-04:00
0,scoring failed,Finance and Strategy Specialist,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=7597613,2026-08-06T12:09:59-04:00
0,scoring failed,Finance & Strategy Analyst,stripe,"CHI, SEA, NYC, SF",greenhouse,https://stripe.com/jobs/search?gh_jid=7985368,2026-08-06T12:10:10-04:00
0,scoring failed,"Finance & Strategy Partner, Central Engineering",stripe,"Remote US, SF, SEA, NYC, CHI",greenhouse,https://stripe.com/jobs/search?gh_jid=7979885,2026-08-06T12:10:09-04:00
0,scoring failed,"Financial Analyst, Business F&S",stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=8066264,2026-08-06T12:10:16-04:00
0,scoring failed,Financial Connections TechOps Integration Reliability Engineer,stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=8004223,2026-08-06T12:10:11-04:00
0,scoring failed,Financial Connections TechOps Manager,stripe,"Toronto, Ontario, Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8079918,2026-08-06T12:10:17-04:00
0,scoring failed,Firmware Engineer,stripe,Taipei City,greenhouse,https://stripe.com/jobs/search?gh_jid=8040825,2026-08-06T12:10:14-04:00
0,scoring failed,Food Experience Manager,stripe,San Francisco,greenhouse,https://stripe.com/jobs/search?gh_jid=8083966,2026-08-06T12:10:17-04:00
0,scoring failed,"Forward Deployed AI Accelerator, Marketing",stripe,"Remote in the US, Remote in Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8055930,2026-08-06T12:10:15-04:00
0,scoring failed,"Forward Deployed AI Accelerator, Marketing",stripe,"Seattle, San Francisco",greenhouse,https://stripe.com/jobs/search?gh_jid=7747640,2026-08-06T12:10:01-04:00
0,scoring failed,"Forward Deployed Engineer, Privy",stripe,New York Privy HQ,greenhouse,https://stripe.com/jobs/search?gh_jid=7230452,2026-08-06T12:09:54-04:00
0,scoring failed,"Forward Deployed Engineer, Professional Services",stripe,United States or Canada,greenhouse,https://stripe.com/jobs/search?gh_jid=8075577,2026-08-06T12:10:17-04:00
0,scoring failed,"Forward Deployed Engineer, Professional Services",stripe,"Seattle, San Francisco, or New York",greenhouse,https://stripe.com/jobs/search?gh_jid=8075570,2026-08-06T12:10:16-04:00
0,scoring failed,"Forward Deployed Engineer, Professional Services",stripe,"Dublin, Ireland ",greenhouse,https://stripe.com/jobs/search?gh_jid=8055050,2026-08-06T12:10:15-04:00
0,scoring failed,Fraud Operations Associate (Mandarin Speaking),stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=8076652,2026-08-06T12:10:17-04:00
0,scoring failed,Fraud Operations Associate SDC,stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=8063717,2026-08-07T13:11:55-04:00
0,scoring failed,Fraud Operations Manager,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=7608396,2026-08-06T12:09:59-04:00
0,scoring failed,Fraud Operations Manager (Mandarin-speaking),stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=7994541,2026-08-06T12:10:10-04:00
0,scoring failed,Fraud Operations Team Lead,stripe,Mexico City,greenhouse,https://stripe.com/jobs/search?gh_jid=7685460,2026-08-06T12:10:00-04:00
0,scoring failed,Fraud Operations Team Lead,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=8063857,2026-08-06T12:10:15-04:00
0,scoring failed,Fraud Patterns Analyst,stripe,US-Remote,greenhouse,https://stripe.com/jobs/search?gh_jid=7913410,2026-08-06T12:10:06-04:00
0,scoring failed,Fraud Strategist,stripe,United States ,greenhouse,https://stripe.com/jobs/search?gh_jid=8039803,2026-08-06T15:38:30-04:00
0,scoring failed,Fraud Strategy Manager,stripe,Remote ,greenhouse,https://stripe.com/jobs/search?gh_jid=8039729,2026-08-06T13:35:52-04:00
0,scoring failed,"Frontend Engineer, Expansion",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=7644950,2026-08-06T14:26:04-04:00
0,scoring failed,"Full Stack Engineer, Billing",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=6786324,2026-08-06T12:09:52-04:00
0,scoring failed,"Full Stack Engineer, Developer & End User Experience Platform",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=6567104,2026-08-06T12:09:51-04:00
0,scoring failed,"Full Stack Engineer, Expansion",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=7775622,2026-08-06T14:12:30-04:00
0,scoring failed,"Full Stack Engineer, Link",stripe,"New York, New York",greenhouse,https://stripe.com/jobs/search?gh_jid=8062305,2026-08-06T12:10:14-04:00
0,scoring failed,"Full Stack Engineer, Money as a Service",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=6606581,2026-08-06T12:09:52-04:00
0,scoring failed,"Fullstack Engineer, Privy",stripe,"NYC-Privy, US-Remote ",greenhouse,https://stripe.com/jobs/search?gh_jid=7091959,2026-08-06T12:09:53-04:00
0,scoring failed,"Full Stack Engineer, Support Experience",stripe,Toronto,greenhouse,https://stripe.com/jobs/search?gh_jid=8062708,2026-08-06T12:10:11-04:00
0,scoring failed,"Full Stack Engineer, Support Experience (Greater China Support)",stripe,US,greenhouse,https://stripe.com/jobs/search?gh_jid=8039548,2026-08-06T12:10:11-04:00
0,scoring failed,"Full Stack Engineer, Web Presence and Platform",stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=7436086,2026-08-06T12:09:56-04:00
0,scoring failed,"Global Filing Specialist, Tax",stripe,"US Remote,Toronto, CA-Remote-Ontario",greenhouse,https://stripe.com/jobs/search?gh_jid=7997545,2026-08-06T12:10:10-04:00
0,scoring failed,"Global Head of Specialist Solutions Architecture, Billing",stripe,SF,greenhouse,https://stripe.com/jobs/search?gh_jid=7523947,2026-08-06T12:09:57-04:00
0,scoring failed,"Global Head of Specialist Solutions Architecture, Revenue",stripe,London,greenhouse,https://stripe.com/jobs/search?gh_jid=7963508,2026-08-06T12:10:08-04:00
0,scoring failed,Global Indirect Tax Compliance,stripe,Bangalore,greenhouse,https://stripe.com/jobs/search?gh_jid=7587922,2026-08-06T12:09:59-04:00
0,scoring failed,"Global Partner Marketing Lead, AI",stripe,South San Francisco HQ or Seattle,greenhouse,https://stripe.com/jobs/search?gh_jid=7819587,2026-08-06T12:10:02-04:00
0,scoring failed,Global People Support - Team Lead,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=7553098,2026-08-06T12:09:58-04:00
0,scoring failed,Global Sales Enablement Systems Administrator,stripe,US-Remote,greenhouse,https://stripe.com/jobs/search?gh_jid=7993682,2026-08-06T12:10:10-04:00
0,scoring failed,"Global Strategic Alliances Lead, Deloitte and PwC",stripe,US-SF,greenhouse,https://stripe.com/jobs/search?gh_jid=7461966,2026-08-07T09:30:07-04:00
0,scoring failed,"Global Strategic Alliances Lead, Emerging GSIs",stripe,"APAC, EMEA, US / Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8094500,2026-08-06T13:45:33-04:00
0,scoring failed,Growth Engineer,stripe,"New York, NY",greenhouse,https://stripe.com/jobs/search?gh_jid=8008880,2026-08-06T12:10:11-04:00
0,scoring failed,"Growth Marketing Manager, Greater China",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8078168,2026-08-06T12:10:17-04:00
0,scoring failed,GTM Operations Process Architect,stripe,US Remote National,greenhouse,https://stripe.com/jobs/search?gh_jid=7993610,2026-08-06T12:10:10-04:00
0,scoring failed,"GTM Recruiter, AMER (Fixed Term)",stripe,"Chicago, US-Remote",greenhouse,https://stripe.com/jobs/search?gh_jid=7942216,2026-08-06T12:10:07-04:00
0,scoring failed,"Head of Communications, APAC",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=7684149,2026-08-06T12:10:00-04:00
0,scoring failed,Head of Enterprise Sales,stripe,New York,greenhouse,https://stripe.com/jobs/search?gh_jid=8100129,2026-08-06T12:10:19-04:00
0,scoring failed,Head of Enterprise Solutions Architecture Platforms,stripe,"San Francisco, CA",greenhouse,https://stripe.com/jobs/search?gh_jid=7915144,2026-08-06T12:10:06-04:00
0,scoring failed,Head of Finance Operations,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=7950828,2026-08-06T12:10:08-04:00
0,scoring failed,"Head of Learning & Quality, Stripe Delivery Center",stripe,Bangalore,greenhouse,https://stripe.com/jobs/search?gh_jid=8007158,2026-08-06T12:10:11-04:00
0,scoring failed,Head of Marketing Operations,stripe,"San Francisco, New York, Seattle, Chicago, Atlanta, Toronto, Remote in the US, Remote in Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8065643,2026-08-06T12:10:16-04:00
0,scoring failed,"Head of Marketing, Southeast Asia",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8059299,2026-08-06T12:10:15-04:00
0,scoring failed,"Head of Market Intelligence, Product Marketing",stripe,"SF, Seattle, NYC, Chicago, Remote in the US",greenhouse,https://stripe.com/jobs/search?gh_jid=8036235,2026-08-06T12:10:13-04:00
0,scoring failed,"Head of Sales Development, AMER",stripe,Chicago,greenhouse,https://stripe.com/jobs/search?gh_jid=8072764,2026-08-06T12:10:16-04:00
0,scoring failed,"Head of Sales, Stripe Billing - APAC",stripe,Sydney OR Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8029041,2026-08-06T12:10:13-04:00
0,scoring failed,Head of Self-Serve Paid Media,stripe,"San Francisco, New York, Seattle, Chicago, Atlanta, Remote in the US, Toronto, Remote in Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8068521,2026-08-06T12:10:16-04:00
0,scoring failed,Head of Startups and Velocity Sales Development,stripe,Dublin ,greenhouse,https://stripe.com/jobs/search?gh_jid=7337546,2026-08-06T12:09:55-04:00
0,scoring failed,"Head of Strategic Risk Programs, New Markets",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8076108,2026-08-06T12:10:16-04:00
0,scoring failed,Head of User Risk Strategy,stripe,US,greenhouse,https://stripe.com/jobs/search?gh_jid=7730667,2026-08-06T12:10:01-04:00
0,scoring failed,Hong Kong Regulatory Compliance & Money Laundering Reporting Officer,stripe,"Hong Kong , Singapore",greenhouse,https://stripe.com/jobs/search?gh_jid=7976163,2026-08-06T12:10:09-04:00
0,scoring failed,Implementation Consultant,stripe,Tokyo,greenhouse,https://stripe.com/jobs/search?gh_jid=7744344,2026-08-06T12:10:01-04:00
0,scoring failed,Indirect Tax Advisory Consultant,stripe,Dublin or London,greenhouse,https://stripe.com/jobs/search?gh_jid=7589400,2026-08-06T12:09:59-04:00
0,scoring failed,"Infrastructure Engineer, Privy",stripe,New York,greenhouse,https://stripe.com/jobs/search?gh_jid=7462961,2026-08-06T12:09:57-04:00
0,scoring failed,Integration Engineer (Chicago),stripe,Chicago,greenhouse,https://stripe.com/jobs/search?gh_jid=7819426,2026-08-06T12:10:02-04:00
0,scoring failed,"Integration Engineer (Client facing), Professional Services",stripe,Amsterdam ,greenhouse,https://stripe.com/jobs/search?gh_jid=8023134,2026-08-06T12:10:04-04:00
0,scoring failed,Integration Engineer (Global),stripe,Toronto,greenhouse,https://stripe.com/jobs/search?gh_jid=7896519,2026-08-06T12:10:04-04:00
0,scoring failed,"Integration Engineer, Professional Services (French fluency)",stripe,Paris,greenhouse,https://stripe.com/jobs/search?gh_jid=7992740,2026-08-06T12:10:10-04:00
0,scoring failed,"Integration Engineer, SEA/GCN",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8053417,2026-08-06T12:10:14-04:00
0,scoring failed,"Integration Reliability Engineer, Payments",stripe,Canada ,greenhouse,https://stripe.com/jobs/search?gh_jid=8054241,2026-08-06T12:10:15-04:00
0,scoring failed,"Integration Reliability Engineer, Technical Operations",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=7988429,2026-08-06T12:10:10-04:00
0,scoring failed,Internal Audit Data Analytics Lead,stripe,"Toronto, New York, San Francisco",greenhouse,https://stripe.com/jobs/search?gh_jid=8026689,2026-08-06T12:10:13-04:00
0,scoring failed,"Internal Audit Lead, Merchant Acquirer Limited Purpose Bank (MALPB)",stripe,Atlanta; New York,greenhouse,https://stripe.com/jobs/search?gh_jid=7569605,2026-08-06T12:09:58-04:00
0,scoring failed,"Internal Audit Lead, Stablecoins & Digital Assets",stripe,"San Francisco, Seattle, New York City",greenhouse,https://stripe.com/jobs/search?gh_jid=7997826,2026-08-06T12:10:10-04:00
0,scoring failed,Internal Auditor - APAC Regulatory & Financial Operations,stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8036233,2026-08-06T12:10:13-04:00
0,scoring failed,Internal Audit - Treasury,stripe,Dublin OR London,greenhouse,https://stripe.com/jobs/search?gh_jid=7678541,2026-08-06T12:10:00-04:00
0,scoring failed,"Internal Product Engineer, Developer Productivity AI",stripe,"Toronto, Canada ",greenhouse,https://stripe.com/jobs/search?gh_jid=7896151,2026-08-06T12:09:52-04:00
0,scoring failed,International Accounting Lead,stripe,Dublin,greenhouse,https://stripe.com/jobs/search?gh_jid=7838593,2026-08-06T12:10:02-04:00
0,scoring failed,International Tax Reporting Lead,stripe,"London, Dublin",greenhouse,https://stripe.com/jobs/search?gh_jid=7931101,2026-08-06T12:10:06-04:00
0,scoring failed,"Investigations, Law Enforcement and Engagement Lead",stripe,"London, Dublin",greenhouse,https://stripe.com/jobs/search?gh_jid=8048904,2026-08-06T12:10:14-04:00
0,scoring failed,"Investment Lead, Intercept",stripe,"New York City, San Francisco, US-Remote",greenhouse,https://stripe.com/jobs/search?gh_jid=8083464,2026-08-06T12:10:17-04:00
0,scoring failed,"IT Governance, Risk & Compliance (GRC) Specialist, Luxembourg",stripe,Luxembourg,greenhouse,https://stripe.com/jobs/search?gh_jid=7587254,2026-08-06T12:09:59-04:00
0,scoring failed,IT SOX Controls Specialist,stripe,"SEA, SF, NYC",greenhouse,https://stripe.com/jobs/search?gh_jid=8114514,2026-08-07T16:54:29-04:00
0,scoring failed,IT Support Engineer,stripe,Dublin,greenhouse,https://stripe.com/jobs/search?gh_jid=8096788,2026-08-06T12:10:18-04:00
0,scoring failed,"KYB/KYC Operations Associate, Bridge (CDMX)",stripe,Mexico City,greenhouse,https://stripe.com/jobs/search?gh_jid=8022463,2026-08-06T12:10:12-04:00
0,scoring failed,Legal Entity Controller,stripe,Bangalore,greenhouse,https://stripe.com/jobs/search?gh_jid=6209187,2026-08-06T12:09:50-04:00
0,scoring failed,"Lifecycle Marketing Manager, Capital",stripe,"Remote, US",greenhouse,https://stripe.com/jobs/search?gh_jid=8082149,2026-08-06T12:10:17-04:00
0,scoring failed,Machine Learning Engineer,stripe,Toronto,greenhouse,https://stripe.com/jobs/search?gh_jid=8014859,2026-08-06T12:10:12-04:00
0,scoring failed,"Machine Learning Engineer, Capital Underwriting",stripe,US,greenhouse,https://stripe.com/jobs/search?gh_jid=7952048,2026-08-06T12:10:08-04:00
0,scoring failed,Machine Learning Engineering Manager - Fraud Detection,stripe,N/A,greenhouse,https://stripe.com/jobs/search?gh_jid=8069506,2026-08-06T12:10:16-04:00
0,scoring failed,"Machine Learning Engineer, Radar",stripe,Seattle,greenhouse,https://stripe.com/jobs/search?gh_jid=7983456,2026-08-06T12:10:09-04:00
0,scoring failed,"Manager, Administrative Coordinator Program",stripe,Mexico City,greenhouse,https://stripe.com/jobs/search?gh_jid=8069155,2026-08-06T12:10:16-04:00
0,scoring failed,"Manager, Global Sanctions",stripe,United States,greenhouse,https://stripe.com/jobs/search?gh_jid=8014898,2026-08-06T12:10:12-04:00
0,scoring failed,"Manager, Global Sanctions",stripe,Ireland,greenhouse,https://stripe.com/jobs/search?gh_jid=7896802,2026-08-06T12:10:04-04:00
0,scoring failed,Manager - Legal Entity Controller,stripe,Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=7703750,2026-08-06T12:10:00-04:00
0,scoring failed,"Manager, Product Support Operations",stripe,Mexico City,greenhouse,https://stripe.com/jobs/search?gh_jid=7456177,2026-08-06T12:09:57-04:00
0,scoring failed,"Manager, Sales Development",stripe,"Chicago, Illinois",greenhouse,https://stripe.com/jobs/search?gh_jid=7896538,2026-08-06T12:10:04-04:00
0,scoring failed,"Manager, Sales Development",stripe,Dublin ,greenhouse,https://stripe.com/jobs/search?gh_jid=7337544,2026-08-06T12:09:55-04:00
0,scoring failed,"Manager, Solution Architecture Platforms",stripe,"South San Francisco, CA , New York, NY",greenhouse,https://stripe.com/jobs/search?gh_jid=8104302,2026-08-06T12:10:19-04:00
0,scoring failed,"Manager, Startups Account Executives - Existing Business",stripe,New York,greenhouse,https://stripe.com/jobs/search?gh_jid=7368924,2026-08-06T12:09:55-04:00
0,scoring failed,"Manager, TAM (Greater China)",stripe,Singapore,greenhouse,https://stripe.com/jobs/search?gh_jid=8040143,2026-08-06T12:10:13-04:00
0,scoring failed,"Manager, Technical Account Management",stripe,Sydney or Melbourne,greenhouse,https://stripe.com/jobs/search?gh_jid=7664667,2026-08-06T12:10:00-04:00
0,scoring failed,"Manager, Technical Account Management",stripe,Dublin,greenhouse,https://stripe.com/jobs/search?gh_jid=7767222,2026-08-06T12:10:01-04:00
0,scoring failed,Marketing Operations Manager,stripe,"India, Bangalore ",greenhouse,https://stripe.com/jobs/search?gh_jid=7805386,2026-08-06T12:10:02-04:00
0,scoring failed,"ML Engineer Manager, AI Conversation Platform",stripe,"Toronto, Canada",greenhouse,https://stripe.com/jobs/search?gh_jid=8022713,2026-08-06T12:10:12-04:00
0,scoring failed,"Mobile Engineer, Treasury",stripe,United Kingdom,greenhouse,https://stripe.com/jobs/search?gh_jid=7978915,2026-08-06T12:10:09-04:00
0,scoring failed,Monetization Operations Analyst,stripe,"Seattle, WA",greenhouse,https://stripe.com/jobs/search?gh_jid=8109554,2026-08-06T12:10:19-04:00
0,scoring failed,Monetization Operations Analyst,stripe,IN - Bengaluru,greenhouse,https://stripe.com/jobs/search?gh_jid=8021192,2026-08-06T12:10:12-04:00
0,scoring failed,"Motion Designer, Experiential",stripe,US,greenhouse,https://stripe.com/jobs/search?gh_jid=8047129,2026-08-06T12:10:14-04:00
